"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Chest Fly (Machine)",,"",2,"normal",55,12,,,8.5
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Iso-Lateral Row (Machine)",,"",0,"normal",45,12,,,8
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Iso-Lateral Row (Machine)",,"",1,"normal",45,12,,,8
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Iso-Lateral Row (Machine)",,"",2,"normal",45,12,,,8.5
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,12,,,8
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,12,,,8
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,12,,,8.5
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Preacher Curl (Barbell)",0,"",0,"normal",26.25,12,,,8
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Preacher Curl (Barbell)",0,"",1,"normal",26.25,12,,,8.5
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Preacher Curl (Barbell)",0,"",2,"normal",26.25,12,,,9
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Triceps Pushdown",0,"",0,"normal",50,12,,,8
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Triceps Pushdown",0,"",1,"normal",50,12,,,8.5
"Upper","Sep 21, 2025, 9:56 AM","Sep 21, 2025, 10:47 AM","","Triceps Pushdown",0,"",2,"normal",50,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Leg Extension (Machine)",,"",0,"normal",97.5,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Leg Extension (Machine)",,"",1,"normal",97.5,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Leg Extension (Machine)",,"",2,"normal",97.5,12,,,9
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Hack Squat (Machine)",,"",0,"normal",230,12,,,8
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Hack Squat (Machine)",,"",1,"normal",250,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Hack Squat (Machine)",,"",2,"normal",250,12,,,9
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Dumbbell Step Up",,"",0,"normal",20,12,,,8
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Dumbbell Step Up",,"",1,"normal",20,12,,,8
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Dumbbell Step Up",,"",2,"normal",20,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Hip Adduction (Machine)",,"",0,"normal",80,12,,,8
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Hip Adduction (Machine)",,"",1,"normal",80,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Hip Adduction (Machine)",,"",2,"normal",80,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Seated Calf Raise",,"",0,"normal",50,15,,,9
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Seated Calf Raise",,"",1,"normal",50,15,,,9
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Seated Calf Raise",,"",2,"normal",50,15,,,9
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Cable Crunch",,"",0,"normal",80,12,,,8
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Cable Crunch",,"",1,"normal",80,12,,,8.5
"Lower","Sep 18, 2025, 8:12 AM","Sep 18, 2025, 9:07 AM","","Cable Crunch",,"",2,"normal",80,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Bench Press (Barbell)",,"",0,"normal",45,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Bench Press (Barbell)",,"",1,"normal",45,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Bench Press (Barbell)",,"",2,"normal",45,12,,,9
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",60,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",60,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",60,12,,,9
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",15,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Shoulder Press (Dumbbell)",,"",1,"normal",15,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Shoulder Press (Dumbbell)",,"",2,"normal",15,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Chest Fly (Machine)",,"",0,"normal",55,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Chest Fly (Machine)",,"",1,"normal",55,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Chest Fly (Machine)",,"",2,"normal",55,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Iso-Lateral Row (Machine)",,"",0,"normal",45,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Iso-Lateral Row (Machine)",,"",1,"normal",45,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Iso-Lateral Row (Machine)",,"",2,"normal",45,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Preacher Curl (Barbell)",0,"",0,"normal",26.25,12,,,8
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Preacher Curl (Barbell)",0,"",1,"normal",26.25,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Preacher Curl (Barbell)",0,"",2,"normal",26.25,12,,,9
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Triceps Pushdown",0,"",0,"normal",50,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Triceps Pushdown",0,"",1,"normal",50,12,,,8.5
"Upper","Sep 17, 2025, 8:42 AM","Sep 17, 2025, 10:17 AM","","Triceps Pushdown",0,"",2,"normal",50,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Bench Press (Barbell)",,"",0,"normal",45,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Bench Press (Barbell)",,"",1,"normal",45,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Bench Press (Barbell)",,"",2,"normal",45,12,,,9
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Bench Press (Barbell)",,"",3,"normal",45,10,,,10
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,9,,,9.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,9,,,9.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,9,,,9.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Incline Bench Press (Dumbbell)",,"",3,"normal",25,6,,,10
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Front Raise (Dumbbell)",,"",0,"normal",10,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Front Raise (Dumbbell)",,"",1,"normal",10,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Front Raise (Dumbbell)",,"",2,"normal",10,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Front Raise (Dumbbell)",,"",3,"normal",10,12,,,9
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Chest Fly (Machine)",,"",0,"normal",50,12,,,7.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Chest Fly (Machine)",,"",1,"normal",50,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Chest Fly (Machine)",,"",2,"normal",50,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Chest Fly (Machine)",,"",3,"normal",50,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",10,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Lateral Raise (Dumbbell)",,"",2,"normal",10,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Lateral Raise (Dumbbell)",,"",3,"normal",10,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",17.5,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Extension (Dumbbell)",,"",1,"normal",17.5,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Extension (Dumbbell)",,"",2,"normal",17.5,12,,,9
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Extension (Dumbbell)",,"",3,"normal",17.5,12,,,9
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Rope Pushdown",,"",0,"normal",35,12,,,8
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Rope Pushdown",,"",1,"normal",35,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Rope Pushdown",,"",2,"normal",35,12,,,8.5
"Push","Sep 15, 2025, 8:09 AM","Sep 15, 2025, 9:27 AM","","Triceps Rope Pushdown",,"",3,"normal",35,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",54,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",54,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",60,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",60,12,,,9.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",45,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",45,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",40,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",40,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",45,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Cable Row - Bar Wide Grip",,"",3,"normal",45,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12.5,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12.5,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12.5,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Seated Incline Curl (Dumbbell)",,"",3,"normal",12.5,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Shrug (Dumbbell)",,"",0,"normal",25,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Shrug (Dumbbell)",,"",1,"normal",25,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Shrug (Dumbbell)",,"",2,"normal",25,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Shrug (Dumbbell)",,"",3,"normal",25,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","EZ Bar Biceps Curl",,"",0,"normal",30,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","EZ Bar Biceps Curl",,"",1,"normal",30,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","EZ Bar Biceps Curl",,"",2,"normal",30,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","EZ Bar Biceps Curl",,"",3,"normal",30,12,,,9
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Bicep Curl (Machine)",,"",0,"normal",44,12,,,7
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Bicep Curl (Machine)",,"",1,"normal",54,12,,,8
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Bicep Curl (Machine)",,"",2,"normal",63,12,,,8.5
"Pull","Sep 13, 2025, 8:08 AM","Sep 13, 2025, 9:14 AM","","Bicep Curl (Machine)",,"",3,"normal",63,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Bench Press (Barbell)",,"",0,"normal",45,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Bench Press (Barbell)",,"",1,"normal",45,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Bench Press (Barbell)",,"",2,"normal",45,11,,,9.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",54,12,,,8
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",54,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",54,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Shoulder Press (Dumbbell)",,"",0,"normal",12.5,12,,,8
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Shoulder Press (Dumbbell)",,"",1,"normal",15,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Shoulder Press (Dumbbell)",,"",2,"normal",15,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Chest Fly (Machine)",,"",0,"normal",50,12,,,8
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Chest Fly (Machine)",,"",1,"normal",50,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Chest Fly (Machine)",,"",2,"normal",50,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Iso-Lateral Row (Machine)",,"",0,"normal",40,12,,,8
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Iso-Lateral Row (Machine)",,"",1,"normal",40,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Iso-Lateral Row (Machine)",,"",2,"normal",40,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",5,12,,,7.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",5,12,,,8
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",5,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Preacher Curl (Barbell)",0,"",0,"normal",26.25,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Preacher Curl (Barbell)",0,"",1,"normal",26.25,12,,,9.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Preacher Curl (Barbell)",0,"",2,"normal",26.25,6,,,10
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Triceps Pushdown",0,"",0,"normal",50,12,,,8.5
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Triceps Pushdown",0,"",1,"normal",50,12,,,9
"Upper","Sep 10, 2025, 8:28 AM","Sep 10, 2025, 9:32 AM","","Triceps Pushdown",0,"",2,"normal",50,12,,,9.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Extension (Machine)",,"",0,"normal",91,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Extension (Machine)",,"",1,"normal",91,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Extension (Machine)",,"",2,"normal",91,12,,,9
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Extension (Machine)",,"",3,"normal",91,12,,,9.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",25,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Romanian Deadlift (Dumbbell)",,"",1,"normal",25,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Romanian Deadlift (Dumbbell)",,"",2,"normal",25,12,,,9
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Romanian Deadlift (Dumbbell)",,"",3,"normal",25,12,,,9
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Press (Machine)",,"",0,"normal",160,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Press (Machine)",,"",1,"normal",160,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Press (Machine)",,"",2,"normal",160,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Leg Press (Machine)",,"",3,"normal",160,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Hip Abduction (Machine)",,"",0,"normal",80,12,,,8
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Hip Abduction (Machine)",,"",1,"normal",80,12,,,8
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Hip Abduction (Machine)",,"",2,"normal",90,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Hip Abduction (Machine)",,"",3,"normal",90,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Standing Calf Raise (Dumbbell)",,"",0,"normal",20,12,,,8
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Standing Calf Raise (Dumbbell)",,"",1,"normal",20,12,,,8
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Standing Calf Raise (Dumbbell)",,"",2,"normal",20,12,,,8
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Standing Calf Raise (Dumbbell)",,"",3,"normal",20,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Cable Crunch",,"",0,"normal",80,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Cable Crunch",,"",1,"normal",80,12,,,8.5
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Cable Crunch",,"",2,"normal",80,12,,,9
"Legs","Sep 9, 2025, 8:37 AM","Sep 9, 2025, 9:43 AM","","Cable Crunch",,"",3,"normal",80,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,12,,,8
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Incline Bench Press (Dumbbell)",,"",1,"normal",20,12,,,8
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Incline Bench Press (Dumbbell)",,"",2,"normal",20,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Incline Bench Press (Dumbbell)",,"",3,"normal",25,12,,,9.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Front Raise (Dumbbell)",,"",0,"normal",10,12,,,8
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Front Raise (Dumbbell)",,"",1,"normal",10,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Front Raise (Dumbbell)",,"",2,"normal",10,12,,,9
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Front Raise (Dumbbell)",,"",3,"normal",10,12,,,9.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Chest Fly (Machine)",,"",0,"normal",50,12,,,8
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Chest Fly (Machine)",,"",1,"normal",50,12,,,8
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Chest Fly (Machine)",,"",2,"normal",50,12,,,9
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Chest Fly (Machine)",,"",3,"normal",50,12,,,9
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",10,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Lateral Raise (Dumbbell)",,"",2,"normal",10,12,,,9
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Lateral Raise (Dumbbell)",,"",3,"normal",10,12,,,9.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Extension (Dumbbell)",,"",0,"normal",15,12,,,8
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Extension (Dumbbell)",,"",1,"normal",15,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Extension (Dumbbell)",,"",2,"normal",15,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Extension (Dumbbell)",,"",3,"normal",15,12,,,9
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Rope Pushdown",,"",0,"normal",35,12,,,8.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Rope Pushdown",,"",1,"normal",35,12,,,9
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Rope Pushdown",,"",2,"normal",35,12,,,9.5
"Push","Sep 8, 2025, 8:18 AM","Sep 8, 2025, 9:20 AM","","Triceps Rope Pushdown",,"",3,"normal",35,12,,,9.5
"Pull","Sep 6, 2025, 7:54 AM","Sep 6, 2025, 8:52 AM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",54,12,,,8
"Pull","Sep 6, 2025, 7:54 AM","Sep 6, 2025, 8:52 AM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",54,12,,,8.5
"Pull","Sep 6, 2025, 7:54 AM","Sep 6, 2025, 8:52 AM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",54,12,,,9
"Pull","Sep 6, 2025, 7:54 AM","Sep 6, 2025, 8:52 AM","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",54,12,,,9.5
